clade	position	GC_mean	GC_se
amphibian	three-prime-30kb-3600bp	0.4541477208653174	NA
amphibian	three-prime-30kb-3700bp	0.45387734337662616	NA
amphibian	three-prime-30kb-3800bp	0.4551717696289821	NA
amphibian	three-prime-30kb-3900bp	0.455214976380415	NA
amphibian	three-prime-30kb-4000bp	0.45529223434595456	NA
amphibian	three-prime-30kb-4100bp	0.45520397275310304	NA
amphibian	three-prime-30kb-4200bp	0.4555630685276182	NA
amphibian	three-prime-30kb-4300bp	0.45554985004032544	NA
amphibian	three-prime-30kb-4400bp	0.4548578960164941	NA
amphibian	three-prime-30kb-4500bp	0.4550025398356469	NA
amphibian	three-prime-30kb-4600bp	0.4558826972032828	NA
amphibian	three-prime-30kb-4700bp	0.4548156386724697	NA
amphibian	three-prime-30kb-4800bp	0.45564119238831574	NA
amphibian	three-prime-30kb-4900bp	0.4566626537495772	NA
amphibian	three-prime-30kb-5000bp	0.45613762744843067	NA
amphibian	three-prime-30kb-5100bp	0.4557296519482284	NA
amphibian	three-prime-30kb-5200bp	0.45566638604044846	NA
amphibian	three-prime-30kb-5300bp	0.45512474135877806	NA
amphibian	three-prime-30kb-5400bp	0.4552091912198786	NA
amphibian	three-prime-30kb-5500bp	0.45550278846917064	NA
amphibian	three-prime-30kb-5600bp	0.45430388600016175	NA
amphibian	three-prime-30kb-5700bp	0.4558756294006865	NA
amphibian	three-prime-30kb-5800bp	0.4548028982561152	NA
amphibian	three-prime-30kb-5900bp	0.45542840580295113	NA
amphibian	three-prime-30kb-6000bp	0.45608674336110616	NA
amphibian	three-prime-30kb-6100bp	0.4547252352417231	NA
amphibian	three-prime-30kb-6200bp	0.4541131675101341	NA
amphibian	three-prime-30kb-6300bp	0.4530937900146167	NA
amphibian	three-prime-30kb-6400bp	0.4542897709043613	NA
amphibian	three-prime-30kb-6500bp	0.45449800983757893	NA
amphibian	three-prime-30kb-6600bp	0.4543685165967618	NA
amphibian	three-prime-30kb-6700bp	0.4554933835407137	NA
amphibian	three-prime-30kb-6800bp	0.45456002146098706	NA
amphibian	three-prime-30kb-6900bp	0.45447788809489637	NA
amphibian	three-prime-30kb-7000bp	0.4538080301148453	NA
amphibian	three-prime-30kb-7100bp	0.45326983144721283	NA
amphibian	three-prime-30kb-7200bp	0.4543241235326032	NA
amphibian	three-prime-30kb-7300bp	0.4541415380641829	NA
amphibian	three-prime-30kb-7400bp	0.4532943759281978	NA
amphibian	three-prime-30kb-7500bp	0.4546093263697906	NA
amphibian	three-prime-30kb-7600bp	0.4532630943735738	NA
amphibian	three-prime-30kb-7700bp	0.45292751628834943	NA
amphibian	three-prime-30kb-7800bp	0.45331977269792073	NA
amphibian	three-prime-30kb-7900bp	0.45294136639545396	NA
amphibian	three-prime-30kb-8000bp	0.45320089034316485	NA
amphibian	three-prime-30kb-8100bp	0.4540904935392132	NA
amphibian	three-prime-30kb-8200bp	0.454003858224021	NA
amphibian	three-prime-30kb-8300bp	0.45316786678521426	NA
amphibian	three-prime-30kb-8400bp	0.4540964628963596	NA
amphibian	three-prime-30kb-8500bp	0.45300871076974286	NA
amphibian	three-prime-30kb-8600bp	0.45322665425636044	NA
amphibian	three-prime-30kb-8700bp	0.45294862783582635	NA
amphibian	three-prime-30kb-8800bp	0.45290808498313023	NA
amphibian	three-prime-30kb-8900bp	0.45327709245726827	NA
amphibian	three-prime-30kb-9000bp	0.45219043693756794	NA
amphibian	three-prime-30kb-9100bp	0.45272768808865127	NA
amphibian	three-prime-30kb-9200bp	0.4519298047320717	NA
amphibian	three-prime-30kb-9300bp	0.45294397906781486	NA
amphibian	three-prime-30kb-9400bp	0.45204172308706314	NA
amphibian	three-prime-30kb-9500bp	0.45313596143570956	NA
amphibian	three-prime-30kb-9600bp	0.45324573433353477	NA
amphibian	three-prime-30kb-9700bp	0.453266743291576	NA
amphibian	three-prime-30kb-9800bp	0.4524464861754419	NA
amphibian	three-prime-30kb-9900bp	0.4517777764227627	NA
amphibian	three-prime-30kb-10000bp	0.451011564408039	NA
amphibian	three-prime-30kb-10100bp	0.4525678179810873	NA
amphibian	three-prime-30kb-10200bp	0.4518887582515289	NA
amphibian	three-prime-30kb-10300bp	0.45183012515571397	NA
amphibian	three-prime-30kb-10400bp	0.45284854727581153	NA
amphibian	three-prime-30kb-10500bp	0.4526037649762112	NA
amphibian	three-prime-30kb-10600bp	0.4523569306291177	NA
amphibian	three-prime-30kb-10700bp	0.4530977909830771	NA
amphibian	three-prime-30kb-10800bp	0.452724792539416	NA
amphibian	three-prime-30kb-10900bp	0.45267080076653105	NA
amphibian	three-prime-30kb-11000bp	0.4536944244624415	NA
amphibian	three-prime-30kb-11100bp	0.4534005877315417	NA
amphibian	three-prime-30kb-11200bp	0.4540787503988739	NA
amphibian	three-prime-30kb-11300bp	0.45295748255363144	NA
amphibian	three-prime-30kb-11400bp	0.4540200949336387	NA
amphibian	three-prime-30kb-11500bp	0.45405589586673634	NA
amphibian	three-prime-30kb-11600bp	0.45279759044117995	NA
amphibian	three-prime-30kb-11700bp	0.4536831888787769	NA
amphibian	three-prime-30kb-11800bp	0.45350970760873366	NA
amphibian	three-prime-30kb-11900bp	0.4529293706455841	NA
amphibian	three-prime-30kb-12000bp	0.45316276866089505	NA
amphibian	three-prime-30kb-12100bp	0.4533880455908248	NA
amphibian	three-prime-30kb-12200bp	0.45261047143347277	NA
amphibian	three-prime-30kb-12300bp	0.4527481268088576	NA
amphibian	three-prime-30kb-12400bp	0.4538944028664923	NA
amphibian	three-prime-30kb-12500bp	0.45237254195699084	NA
amphibian	three-prime-30kb-12600bp	0.4525300930278885	NA
amphibian	three-prime-30kb-12700bp	0.45168196047765335	NA
amphibian	three-prime-30kb-12800bp	0.4518389764797105	NA
amphibian	three-prime-30kb-12900bp	0.45206810017881544	NA
amphibian	three-prime-30kb-13000bp	0.45374422586319146	NA
amphibian	three-prime-30kb-13100bp	0.45156189531480306	NA
amphibian	three-prime-30kb-13200bp	0.4522922089693496	NA
amphibian	three-prime-30kb-13300bp	0.4525324755580596	NA
amphibian	three-prime-30kb-13400bp	0.452333168297239	NA
amphibian	three-prime-30kb-13500bp	0.45211046303312247	NA
amphibian	three-prime-30kb-13600bp	0.45102421727299397	NA
amphibian	three-prime-30kb-13700bp	0.45140093296131534	NA
amphibian	three-prime-30kb-13800bp	0.4527627425885907	NA
amphibian	three-prime-30kb-13900bp	0.45120855675226373	NA
amphibian	three-prime-30kb-14000bp	0.45182232413246015	NA
amphibian	three-prime-30kb-14100bp	0.45164966429292797	NA
amphibian	three-prime-30kb-14200bp	0.4518795021419401	NA
amphibian	three-prime-30kb-14300bp	0.45219994786283557	NA
amphibian	three-prime-30kb-14400bp	0.45275980333321203	NA
amphibian	three-prime-30kb-14500bp	0.4530188202840921	NA
amphibian	three-prime-30kb-14600bp	0.4531445559546122	NA
amphibian	three-prime-30kb-14700bp	0.45250957496963384	NA
amphibian	three-prime-30kb-14800bp	0.4529049314392471	NA
amphibian	three-prime-30kb-14900bp	0.45205154100535794	NA
amphibian	three-prime-30kb-15000bp	0.45246386178073633	NA
amphibian	three-prime-30kb-15100bp	0.45092965836233423	NA
amphibian	three-prime-30kb-15200bp	0.45245600841802963	NA
amphibian	three-prime-30kb-15300bp	0.45282579339878887	NA
amphibian	three-prime-30kb-15400bp	0.4532661592246908	NA
amphibian	three-prime-30kb-15500bp	0.45303793042942325	NA
amphibian	three-prime-30kb-15600bp	0.4512462957477476	NA
amphibian	three-prime-30kb-15700bp	0.4502795907377491	NA
amphibian	three-prime-30kb-15800bp	0.45161542864528526	NA
amphibian	three-prime-30kb-15900bp	0.45174421610443327	NA
amphibian	three-prime-30kb-16000bp	0.45177584622233713	NA
amphibian	three-prime-30kb-16100bp	0.45150193600047533	NA
amphibian	three-prime-30kb-16200bp	0.4521998247939948	NA
amphibian	three-prime-30kb-16300bp	0.45203642848267594	NA
amphibian	three-prime-30kb-16400bp	0.4516789434562699	NA
amphibian	three-prime-30kb-16500bp	0.4523427375434579	NA
amphibian	three-prime-30kb-16600bp	0.45200443122975603	NA
amphibian	three-prime-30kb-16700bp	0.45149391642119974	NA
amphibian	three-prime-30kb-16800bp	0.4526574014221073	NA
amphibian	three-prime-30kb-16900bp	0.4534768409314108	NA
amphibian	three-prime-30kb-17000bp	0.45177818001594583	NA
amphibian	three-prime-30kb-17100bp	0.45243570089487734	NA
amphibian	three-prime-30kb-17200bp	0.4525593768048262	NA
amphibian	three-prime-30kb-17300bp	0.4524148080890418	NA
amphibian	three-prime-30kb-17400bp	0.45248582690632766	NA
amphibian	three-prime-30kb-17500bp	0.45233733833544437	NA
amphibian	three-prime-30kb-17600bp	0.4526899662735063	NA
amphibian	three-prime-30kb-17700bp	0.4518277914591553	NA
amphibian	three-prime-30kb-17800bp	0.45190224539982055	NA
amphibian	three-prime-30kb-17900bp	0.4521643406976524	NA
amphibian	three-prime-30kb-18000bp	0.4522333861441628	NA
amphibian	three-prime-30kb-18100bp	0.4515594989623657	NA
amphibian	three-prime-30kb-18200bp	0.4521077304489117	NA
amphibian	three-prime-30kb-18300bp	0.4525308697844038	NA
amphibian	three-prime-30kb-18400bp	0.45294265117513566	NA
amphibian	three-prime-30kb-18500bp	0.4509497573670761	NA
amphibian	three-prime-30kb-18600bp	0.45231495680700284	NA
amphibian	three-prime-30kb-18700bp	0.451337000537997	NA
amphibian	three-prime-30kb-18800bp	0.45190978698114176	NA
amphibian	three-prime-30kb-18900bp	0.4516534692450823	NA
amphibian	three-prime-30kb-19000bp	0.4510117489621091	NA
amphibian	three-prime-30kb-19100bp	0.45173496037687977	NA
amphibian	three-prime-30kb-19200bp	0.4516538149634373	NA
amphibian	three-prime-30kb-19300bp	0.4510475944128298	NA
amphibian	three-prime-30kb-19400bp	0.45103533720547434	NA
amphibian	three-prime-30kb-19500bp	0.452195541119128	NA
amphibian	three-prime-30kb-19600bp	0.4530796053573587	NA
amphibian	three-prime-30kb-19700bp	0.45400344791728703	NA
amphibian	three-prime-30kb-19800bp	0.4524544043461389	NA
amphibian	three-prime-30kb-19900bp	0.45236618368926335	NA
amphibian	three-prime-30kb-20000bp	0.45287165743821056	NA
amphibian	three-prime-30kb-20100bp	0.4518348555267254	NA
amphibian	three-prime-30kb-20200bp	0.45285260734295724	NA
amphibian	three-prime-30kb-20300bp	0.4518262429423897	NA
amphibian	three-prime-30kb-20400bp	0.4521774096454214	NA
amphibian	three-prime-30kb-20500bp	0.452748816643829	NA
amphibian	three-prime-30kb-20600bp	0.4521649894190162	NA
amphibian	three-prime-30kb-20700bp	0.4517905665463067	NA
amphibian	three-prime-30kb-20800bp	0.4520897221613598	NA
amphibian	three-prime-30kb-20900bp	0.45297793144134	NA
amphibian	three-prime-30kb-21000bp	0.45242256780216566	NA
amphibian	three-prime-30kb-21100bp	0.4524563027185616	NA
amphibian	three-prime-30kb-21200bp	0.45189647363312846	NA
amphibian	three-prime-30kb-21300bp	0.45128970255200107	NA
amphibian	three-prime-30kb-21400bp	0.45168174962139646	NA
amphibian	three-prime-30kb-21500bp	0.45261431776023464	NA
amphibian	three-prime-30kb-21600bp	0.4520237218649637	NA
amphibian	three-prime-30kb-21700bp	0.451350423509216	NA
amphibian	three-prime-30kb-21800bp	0.4509677393442009	NA
amphibian	three-prime-30kb-21900bp	0.45190584936659883	NA
amphibian	three-prime-30kb-22000bp	0.4507247004207845	NA
amphibian	three-prime-30kb-22100bp	0.45120920534259673	NA
amphibian	three-prime-30kb-22200bp	0.45000884716823675	NA
amphibian	three-prime-30kb-22300bp	0.45119010075348276	NA
amphibian	three-prime-30kb-22400bp	0.45079650598511806	NA
amphibian	three-prime-30kb-22500bp	0.4509213846651569	NA
amphibian	three-prime-30kb-22600bp	0.4511267442384251	NA
amphibian	three-prime-30kb-22700bp	0.45079687882633185	NA
amphibian	three-prime-30kb-22800bp	0.4512848454599231	NA
amphibian	three-prime-30kb-22900bp	0.4511574906469071	NA
amphibian	three-prime-30kb-23000bp	0.4516111290844387	NA
amphibian	three-prime-30kb-23100bp	0.45166243394802114	NA
amphibian	three-prime-30kb-23200bp	0.4525889737284845	NA
amphibian	three-prime-30kb-23300bp	0.4517823443473609	NA
amphibian	three-prime-30kb-23400bp	0.45139673861977886	NA
amphibian	three-prime-30kb-23500bp	0.45287008281573493	NA
amphibian	three-prime-30kb-23600bp	0.45225846437608863	NA
amphibian	three-prime-30kb-23700bp	0.45175838597543755	NA
amphibian	three-prime-30kb-23800bp	0.4518941942719117	NA
amphibian	three-prime-30kb-23900bp	0.4526994416694347	NA
amphibian	three-prime-30kb-24000bp	0.4509899550557848	NA
amphibian	three-prime-30kb-24100bp	0.4508898711430051	NA
amphibian	three-prime-30kb-24200bp	0.45206606763305196	NA
amphibian	three-prime-30kb-24300bp	0.4517250080879974	NA
amphibian	three-prime-30kb-24400bp	0.45137431252022	NA
amphibian	three-prime-30kb-24500bp	0.4518350048527984	NA
amphibian	three-prime-30kb-24600bp	0.4518238511192248	NA
amphibian	three-prime-30kb-24700bp	0.4532287285668069	NA
amphibian	three-prime-30kb-24800bp	0.4526258613113662	NA
amphibian	three-prime-30kb-24900bp	0.4518573237386356	NA
amphibian	three-prime-30kb-25000bp	0.45093380987347687	NA
amphibian	three-prime-30kb-25100bp	0.45222764103353796	NA
amphibian	three-prime-30kb-25200bp	0.45147580435319556	NA
amphibian	three-prime-30kb-25300bp	0.45133109886160366	NA
amphibian	three-prime-30kb-25400bp	0.45116472863891677	NA
amphibian	three-prime-30kb-25500bp	0.4511782709200185	NA
amphibian	three-prime-30kb-25600bp	0.4523465015842946	NA
amphibian	three-prime-30kb-25700bp	0.45140903485604034	NA
amphibian	three-prime-30kb-25800bp	0.45239991054467643	NA
amphibian	three-prime-30kb-25900bp	0.4520273885777204	NA
amphibian	three-prime-30kb-26000bp	0.45196634262368135	NA
amphibian	three-prime-30kb-26100bp	0.4517700976233238	NA
amphibian	three-prime-30kb-26200bp	0.4524604870108851	NA
amphibian	three-prime-30kb-26300bp	0.4519591062588791	NA
amphibian	three-prime-30kb-26400bp	0.4498799413831459	NA
amphibian	three-prime-30kb-26500bp	0.45126699452112484	NA
amphibian	three-prime-30kb-26600bp	0.45079864482855353	NA
amphibian	three-prime-30kb-26700bp	0.45190766668432236	NA
amphibian	three-prime-30kb-26800bp	0.4508112532253142	NA
amphibian	three-prime-30kb-26900bp	0.4512801048815227	NA
amphibian	three-prime-30kb-27000bp	0.45095949779427696	NA
amphibian	three-prime-30kb-27100bp	0.45057222869722874	NA
amphibian	three-prime-30kb-27200bp	0.4522439888523805	NA
amphibian	three-prime-30kb-27300bp	0.4524943896443871	NA
amphibian	three-prime-30kb-27400bp	0.4516119777658239	NA
amphibian	three-prime-30kb-27500bp	0.45183619294269994	NA
amphibian	three-prime-30kb-27600bp	0.4519995683608503	NA
amphibian	three-prime-30kb-27700bp	0.4524161566133021	NA
amphibian	three-prime-30kb-27800bp	0.4509419857812236	NA
amphibian	three-prime-30kb-27900bp	0.45129524250870606	NA
amphibian	three-prime-30kb-28000bp	0.450940688255926	NA
amphibian	three-prime-30kb-28100bp	0.4512599546778892	NA
amphibian	three-prime-30kb-28200bp	0.4512206644475988	NA
amphibian	three-prime-30kb-28300bp	0.451760318163489	NA
amphibian	three-prime-30kb-28400bp	0.4522630649832052	NA
amphibian	three-prime-30kb-28500bp	0.45106960181288447	NA
amphibian	three-prime-30kb-28600bp	0.4513441243120751	NA
amphibian	three-prime-30kb-28700bp	0.4509537067011978	NA
amphibian	three-prime-30kb-28800bp	0.4511409245029051	NA
amphibian	three-prime-30kb-28900bp	0.4522040746362452	NA
amphibian	three-prime-30kb-29000bp	0.45140624811855407	NA
amphibian	three-prime-30kb-29100bp	0.4515882835455125	NA
amphibian	three-prime-30kb-29200bp	0.45094983234278085	NA
amphibian	three-prime-30kb-29300bp	0.45073298951233737	NA
amphibian	three-prime-30kb-29400bp	0.4514197302653333	NA
amphibian	three-prime-30kb-29500bp	0.45160115528933714	NA
amphibian	three-prime-30kb-29600bp	0.4504823699072855	NA
amphibian	three-prime-30kb-29700bp	0.4514514099815377	NA
amphibian	three-prime-30kb-29800bp	0.45140898457128265	NA
amphibian	three-prime-30kb-29900bp	0.45186964388518797	NA
amphibian	three-prime-30kb-30000bp	0.45154476271785216	NA
amphibian	five-prime-100bp	0.539518420203733	NA
amphibian	five-prime-200bp	0.49569991515705897	NA
amphibian	five-prime-300bp	0.46772168246656043	NA
amphibian	five-prime-400bp	0.45504518008934797	NA
amphibian	five-prime-500bp	0.4492556373500382	NA
amphibian	five-prime-600bp	0.44759293022007607	NA
amphibian	five-prime-700bp	0.44427898292499846	NA
amphibian	five-prime-800bp	0.4442118407987467	NA
amphibian	five-prime-900bp	0.4452981785894558	NA
amphibian	five-prime-1000bp	0.4451823937473148	NA
amphibian	five-prime-1100bp	0.4472444043844987	NA
amphibian	five-prime-1200bp	0.44727965251101703	NA
amphibian	five-prime-1300bp	0.4489272061855583	NA
amphibian	five-prime-1400bp	0.4501705623753105	NA
amphibian	five-prime-1500bp	0.4502272665534805	NA
amphibian	five-prime-1600bp	0.4490966936770078	NA
amphibian	five-prime-1700bp	0.4505322511920497	NA
amphibian	five-prime-1800bp	0.4501814706888004	NA
amphibian	five-prime-1900bp	0.4509319174824401	NA
amphibian	five-prime-2000bp	0.4511887101467297	NA
amphibian	three-prime-100bp	0.3994366880326138	NA
amphibian	three-prime-200bp	0.4196465917508905	NA
amphibian	three-prime-300bp	0.4277691766821874	NA
amphibian	three-prime-400bp	0.432742754339363	NA
amphibian	three-prime-500bp	0.4348792896177771	NA
amphibian	three-prime-600bp	0.4353071872483571	NA
amphibian	three-prime-700bp	0.43684872323961826	NA
amphibian	three-prime-800bp	0.44022826928037145	NA
amphibian	three-prime-900bp	0.4412540122574321	NA
amphibian	three-prime-1000bp	0.44274485357867055	NA
amphibian	three-prime-1100bp	0.4435833821931033	NA
amphibian	three-prime-1200bp	0.44461658358819417	NA
amphibian	three-prime-1300bp	0.4447833106887583	NA
amphibian	three-prime-1400bp	0.44547197290276525	NA
amphibian	three-prime-1500bp	0.4472995924334012	NA
amphibian	three-prime-1600bp	0.4478834412695284	NA
amphibian	three-prime-1700bp	0.44797982806997627	NA
amphibian	three-prime-1800bp	0.44912983801189943	NA
amphibian	three-prime-1900bp	0.449088569538204	NA
amphibian	three-prime-2000bp	0.4502603948762746	NA
fish	UTR5	0.4803134532264574	0.002452461250073077
fish	FirstCDS	0.5155395434778532	0.001723951330848108
fish	InternalCDS	0.5111883913706132	0.0028799507126772445
fish	LastCDS	0.5155954800829711	0.0032545910945674696
fish	UTR3	0.3769252135664363	0.0015344025017828922
fish	5'UTR-intron	0.38243651529786815	0.005016403557495562
fish	First-intron	0.3789462884828376	0.004234927385252753
fish	Internal-intron	0.374977080371113	0.0025590723131437803
fish	Last-intron	0.37365724012970264	0.0026257368201546135
fish	3'UTR-intron	0.37141902341984473	0.0023480401370519588
fish	five-prime-30kb-100bp	0.45220067302367056	0.0063853537173813105
fish	five-prime-30kb-200bp	0.38043796883749387	0.00677860110124321
fish	five-prime-30kb-300bp	0.3680451577048347	0.007643749253806748
fish	five-prime-30kb-400bp	0.36569566809360604	0.008414930057031728
fish	five-prime-30kb-500bp	0.36876565733937977	0.009262503898944646
fish	five-prime-30kb-600bp	0.37181613250428125	0.00893120826775315
fish	five-prime-30kb-700bp	0.3753866729323561	0.00867457006691147
fish	five-prime-30kb-800bp	0.378120114948629	0.008126273014605894
fish	five-prime-30kb-900bp	0.38148862085834434	0.007502371084610134
fish	five-prime-30kb-1000bp	0.38437996187873386	0.0073148949327636326
fish	five-prime-30kb-1100bp	0.386766286269096	0.006688065935794326
fish	five-prime-30kb-1200bp	0.38880722089170666	0.006322065865031071
fish	five-prime-30kb-1300bp	0.39021998754789466	0.00576612755120535
fish	five-prime-30kb-1400bp	0.3915005501153757	0.005788293317546644
fish	five-prime-30kb-1500bp	0.39265232649443244	0.005631972028318629
fish	five-prime-30kb-1600bp	0.39331975325076957	0.005419136408713115
fish	five-prime-30kb-1700bp	0.39458634380922747	0.005312539944203386
fish	five-prime-30kb-1800bp	0.39514101238683724	0.005438423554831979
fish	five-prime-30kb-1900bp	0.3960683274501739	0.0054475231820701984
fish	five-prime-30kb-2000bp	0.39630623811592275	0.005584222211550759
fish	five-prime-30kb-2100bp	0.39675172122763686	0.005392613911665571
fish	five-prime-30kb-2200bp	0.39719755600886525	0.005265975209962033
fish	five-prime-30kb-2300bp	0.39766663737347363	0.005066418838436818
fish	five-prime-30kb-2400bp	0.39795789024727984	0.005064123065368589
fish	five-prime-30kb-2500bp	0.3989910712792956	0.004997637334522071
fish	five-prime-30kb-2600bp	0.39919258271669306	0.005114402918652231
fish	five-prime-30kb-2700bp	0.3992352746243042	0.0050660427413939885
